customer_id,full_name,email,balance
907,Jonathan Moïse,jonathan.moïse907@yahoo.com,207.32
908,Michael John,michael.john908@yahoo.com,314.01
909,Leila İnan,leila.i̇nan909@icloud.com,284.74
910,Min Thant Campbell,min thant.campbell910@live.com,389.04
911,John Ismaili,john.ismaili911@gmail.com,295.3
912,Makayla Perrin,makayla.perrin912@gmail.com,516.75
913,Pei Shan Alanoca,pei shan.alanoca913@icloud.com,38.16
914,Carmen Sultana,carmen.sultana914@icloud.com,294.76
915,Rosa Ravalomanana,rosa.ravalomanana915@icloud.com,142.37
916,Bassam Becerra,bassam.becerra916@gmail.com,324.22
917,Hind Lachmising,hind.lachmising917@icloud.com,123.98
918,Lujza Collins,lujza.collins918@gmail.com,156.82
919,Henderson Mosha,henderson.mosha919@gmail.com,330.11
920,Shobha Chigaru,shobha.chigaru920@gmail.com,379.83
921,Linnéa Maciulis,linnéa.maciulis921@icloud.com,270.14
922,Karim Atta,karim.atta922@icloud.com,134.17
923,Esala Peter,esala.peter923@icloud.com,382.67
924,Zulfiya Saquee,zulfiya.saquee924@outlook.com,74.92
925,Lorna Mosebo,lorna.mosebo925@gmail.com,165
926,Alith Le Prevost,alith.le prevost926@gmail.com,287.72
927,Bibiana Thongchai,bibiana.thongchai927@hotmail.com,246.7
928,Nurmammet Koprivica,nurmammet.koprivica928@outlook.com,454.43
929,Óscar Fleming,óscar.fleming929@gmail.com,421.93
930,Rochelle Sweilem,rochelle.sweilem930@icloud.com,246.97
931,Kuok Sane,kuok.sane931@yahoo.com,241.35
932,Irfan Razafindrahaja,irfan.razafindrahaja932@gmail.com,300.5
933,Kai Xuan Zieliński,kai xuan.zieliński933@gmail.com,155.55
934,Slavko Dumbuya,slavko.dumbuya934@icloud.com,373.96
935,Afua Donaldson,afua.donaldson935@gmail.com,343.17
936,Lea Tarawally,lea.tarawally936@gmail.com,14.16
937,Widi Dupuis,widi.dupuis937@gmail.com,233.29
938,Aldo Kerimov,aldo.kerimov938@icloud.com,165.48
939,Rose Collins,rose.collins939@hotmail.com,330.54
940,Lucien Clement,lucien.clement940@att.net,256.02
941,Kyong-sim Chakma,kyong-sim.chakma941@hotmail.com,147.81
942,Ehsanullah Pablo,ehsanullah.pablo942@icloud.com,72.77
943,Mathieu Yates,mathieu.yates943@gmail.com,477.81
944,Juni Grau,juni.grau944@icloud.com,93.88
945,Semen Pangelinan,semen.pangelinan945@gmail.com,105.32
946,Marisol Souare,marisol.souare946@gmail.com,292.44
947,Taha Martines,taha.martines947@gmail.com,113.22
948,Suzanne Gamedze,suzanne.gamedze948@gmail.com,103.22
949,Abdou-Kader Roux,abdou-kader.roux949@icloud.com,181.6
950,Manuel Rojas,manuel.rojas950@icloud.com,237.34
951,Emad Mbala,emad.mbala951@icloud.com,262.03
952,Alice Tiendrebeogo,alice.tiendrebeogo952@gmail.com,100.78
953,Embla Muñoz,embla.muñoz953@gmail.com,121.3
954,Eva Hadjiconstantinou,eva.hadjiconstantinou954@gmail.com,489.02
955,Joël Latheef,joël.latheef955@gmail.com,195.76
956,Tsion Karim,tsion.karim956@hotmail.com,104.07
957,Tanya Skalli,tanya.skalli957@me.com,547.05
958,Moustakim Doucouré,moustakim.doucouré958@icloud.com,392.84
959,Larisa Gregory,larisa.gregory959@gmail.com,229.34
960,Yeshi Loeto,yeshi.loeto960@gmail.com,156.01
961,Dienaba Langer,dienaba.langer961@icloud.com,584.95
962,Maha Elliot,maha.elliot962@gmail.com,252.61
963,Ramata Cowin,ramata.cowin963@outlook.com,148.48
964,Zixuan Al-Kufi,zixuan.al-kufi964@icloud.com,241.33
965,Zala Jakobsen,zala.jakobsen965@gmail.com,135.95
966,Fajar Arends,fajar.arends966@icloud.com,396.7
967,Klavdiya Haris,klavdiya.haris967@gmail.com,376.28
968,Irene Rosario,irene.rosario968@gmail.com,56.57
969,Marjorie Mpanju,marjorie.mpanju969@gmail.com,359.14
970,Tiboeti Sutton,tiboeti.sutton970@gmail.com,172.66
971,Krisztián Cardoso,krisztián.cardoso971@outlook.com,343.06
972,Manal Kong,manal.kong972@gmail.com,177.98
973,Anthony Mahinui,anthony.mahinui973@gmail.com,353.58
974,Tania Salim,tania.salim974@me.com,275.66
975,Chun Djobo,chun.djobo975@icloud.com,188.37
976,Juan Haibe,juan.haibe976@hotmail.com,111.81
977,Senior Peterson,senior.peterson977@gmail.com,175.43
978,Uma Su,uma.su978@gmail.com,591.9
979,Victoria Morales,victoria.morales979@cox.net,287.91
980,Passang Cupidon,passang.cupidon980@gmail.com,165.77
981,Mila Bryan,mila.bryan981@yahoo.com,541.8
982,Edīte Stanley,edīte.stanley982@gmail.com,274.08
983,Kum-ryon Andrew,kum-ryon.andrew983@icloud.com,343.03
984,Jade Janga,jade.janga984@gmail.com,384.66
985,Nambi Radcliffe,nambi.radcliffe985@icloud.com,349.08
986,Robert Diallo,robert.diallo986@gmail.com,460.07
987,Hafida Malmgren,hafida.malmgren987@gmail.com,299.01
988,Stefan Männiste,stefan.männiste988@gmail.com,122.37
989,Ulzhan Ruiz,ulzhan.ruiz989@gmail.com,328.61
990,Gabriel Cabrera,gabriel.cabrera990@gmail.com,307.98
991,Milić Gadid,milić.gadid991@hotmail.com,194.2
992,Solveiga Chin,solveiga.chin992@gmail.com,500.84
993,Qamar Espinoza,qamar.espinoza993@icloud.com,224.83
994,Lalita Lombard,lalita.lombard994@gmail.com,233.03
995,Melanie Evers,melanie.evers995@icloud.com,353.05
996,Kathy Yadav,kathy.yadav996@hotmail.com,274.16
997,Patrice Korsantia,patrice.korsantia997@gmail.com,78.97
998,Zhamilya Petek,zhamilya.petek998@gmail.com,50.79
999,Bakary Reis,bakary.reis999@outlook.com,279.23
1000,Tafadzwa Zetterström,tafadzwa.zetterström1000@icloud.com,129.84
